Table 1
State,NCESID,District,Included in national analysis,Included in nonwhite & white analysis,Included in nonwhite pov & white pov analysis,Racial concentration,Poverty,Urbanicity,Enrollment,Percent Nonwhite,Percent White,Student poverty rate,"State and local revenue, per pupil, cost adjusted","Local revenue, per pupil, cost adjusted","State revenue, per pupil, cost adjusted","State and local revenue, cost adjusted","Local revenue, cost adjusted","State revenue, cost adjusted",Median household income,Median property value
Alabama,102760,Piedmont City School District,yes,yes,no,Concentrated white,high poverty,31-Town: Fringe," 	1,247 ",18%,82%,28%," $	8,283 "," $	2,384 "," $	5,899 "," $	10,328,405 "," $	2,972,545 "," $	7,355,861 "," $	32,284 "," $	78,200 "
Alabama,102790,Pike County School District,yes,no,no,Not concentrated,high poverty,42-Rural: Distant," 	2,189 ",55%,45%,31%," $	9,472 "," $	3,105 "," $	6,367 "," $	20,734,801 "," $	6,797,694 "," $	13,937,107 "," $	36,641 "," $	79,400 "
Alabama,100195,Pike Road City School District,yes,no,no,Not concentrated,low poverty,41-Rural: Fringe," 	1,125 ",48%,52%,6%," $	7,864 "," $	3,259 "," $	4,605 "," $	8,847,406 "," $	3,666,328 "," $	5,181,078 "," $	94,805 "," $	244,900 "
Alabama,102820,Randolph County School District,yes,yes,no,Concentrated white,high poverty,43-Rural: Remote," 	2,228 ",23%,77%,32%," $	9,072 "," $	2,799 "," $	6,273 "," $	20,212,882 "," $	6,235,808 "," $	13,977,074 "," $	38,876 "," $	88,300 "
Alabama,102850,Roanoke City School District,yes,no,no,Not concentrated,high poverty,32-Town: Distant," 	1,542 ",44%,56%,29%," $	8,026 "," $	2,246 "," $	5,780 "," $	12,375,546 "," $	3,462,882 "," $	8,912,664 "," $	36,591 "," $	78,500 "
Alabama,102880,Russell County School District,yes,no,no,Not concentrated,high poverty,42-Rural: Distant," 	3,598 ",50%,50%,24%," $	8,546 "," $	2,377 "," $	6,169 "," $	30,748,108 "," $	8,553,514 "," $	22,194,595 "," $	43,288 "," $	119,400 "
Alabama,102910,Russellville City School District,yes,no,no,Not concentrated,high poverty,32-Town: Distant," 	2,743 ",54%,46%,37%," $	8,935 "," $	2,782 "," $	6,153 "," $	24,508,251 "," $	7,631,463 "," $	16,876,788 "," $	31,262 "," $	96,400 "
Alabama,100185,Saraland City School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,953 ",20%,80%,17%," $	9,115 "," $	3,893 "," $	5,222 "," $	26,915,183 "," $	11,495,288 "," $	15,419,895 "," $	54,471 "," $	135,600 "
Alabama,100189,Satsuma City School District,yes,yes,no,Concentrated white,high poverty,21-Suburb: Large," 	1,308 ",14%,86%,21%," $	9,197 "," $	3,289 "," $	5,907 "," $	12,029,319 "," $	4,302,618 "," $	7,726,702 "," $	61,836 "," $	152,000 "
Alabama,102940,Scottsboro City School District,yes,yes,no,Concentrated white,high poverty,32-Town: Distant," 	2,536 ",15%,85%,21%," $	10,469 "," $	4,350 "," $	6,119 "," $	26,548,767 "," $	11,031,083 "," $	15,517,685 "," $	40,722 "," $	128,600 "
Alabama,102970,Selma City School District,yes,yes,yes,Concentrated nonwhite,high poverty,32-Town: Distant," 	3,798 ",98%,2%,58%," $	7,820 "," $	2,056 "," $	5,764 "," $	29,700,975 "," $	7,809,317 "," $	21,891,658 "," $	23,283 "," $	90,400 "
Alabama,103000,Sheffield City School District,yes,no,no,Not concentrated,high poverty,23-Suburb: Small," 	1,059 ",47%,53%,33%," $	11,317 "," $	4,636 "," $	6,682 "," $	11,985,043 "," $	4,909,188 "," $	7,075,855 "," $	33,869 "," $	88,900 "
Alabama,103030,Shelby County School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	20,064 ",26%,74%,9%," $	9,461 "," $	4,302 "," $	5,160 "," $	189,833,166 "," $	86,307,538 "," $	103,525,628 "," $	69,569 "," $	188,200 "
Alabama,103062,St. Clair County School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	9,056 ",16%,84%,16%," $	8,205 "," $	2,372 "," $	5,833 "," $	74,301,604 "," $	21,481,283 "," $	52,820,321 "," $	56,833 "," $	139,600 "
Alabama,103090,Sumter County School District,yes,yes,yes,Concentrated nonwhite,high poverty,43-Rural: Remote," 	1,593 ",99%,1%,44%," $	10,273 "," $	2,937 "," $	7,336 "," $	16,364,130 "," $	4,678,261 "," $	11,685,870 "," $	20,428 "," $	73,400 "
Alabama,103120,Sylacauga City School District,yes,no,no,Not concentrated,high poverty,32-Town: Distant," 	2,256 ",43%,57%,24%," $	9,073 "," $	2,961 "," $	6,112 "," $	20,467,742 "," $	6,679,570 "," $	13,788,172 "," $	34,568 "," $	117,000 "
Alabama,103150,Talladega City School District,yes,no,no,Not concentrated,high poverty,41-Rural: Fringe," 	2,051 ",69%,31%,28%," $	9,641 "," $	2,952 "," $	6,689 "," $	19,773,118 "," $	6,053,763 "," $	13,719,355 "," $	29,074 "," $	83,500 "
Alabama,103180,Talladega County School District,yes,no,no,Not concentrated,high poverty,42-Rural: Distant," 	7,777 ",37%,63%,21%," $	9,282 "," $	3,489 "," $	5,793 "," $	72,183,871 "," $	27,135,484 "," $	45,048,387 "," $	39,589 "," $	87,100 "
Alabama,103210,Tallapoosa County School District,yes,no,no,Not concentrated,high poverty,42-Rural: Distant," 	2,894 ",31%,69%,23%," $	9,363 "," $	4,070 "," $	5,294 "," $	27,097,665 "," $	11,778,132 "," $	15,319,533 "," $	44,559 "," $	104,000 "
Alabama,103240,Tallassee City School District,yes,no,no,Not concentrated,high poverty,41-Rural: Fringe," 	1,854 ",31%,69%,23%," $	8,809 "," $	2,970 "," $	5,838 "," $	16,331,230 "," $	5,506,835 "," $	10,824,395 "," $	51,097 "," $	105,800 "
Alabama,103270,Tarrant City School District,yes,yes,yes,Concentrated nonwhite,high poverty,21-Suburb: Large," 	1,174 ",95%,5%,42%," $	8,409 "," $	2,828 "," $	5,581 "," $	9,871,921 "," $	3,320,197 "," $	6,551,724 "," $	26,800 "," $	72,900 "
Alabama,103300,Thomasville City School District,yes,no,no,Not concentrated,high poverty,33-Town: Remote," 	1,339 ",47%,53%,28%," $	9,445 "," $	2,987 "," $	6,458 "," $	12,647,186 "," $	4,000,000 "," $	8,647,186 "," $	38,315 "," $	107,100 "
Alabama,103330,Troy City School District,yes,no,no,Not concentrated,high poverty,41-Rural: Fringe," 	1,981 ",70%,30%,38%," $	9,493 "," $	4,315 "," $	5,178 "," $	18,805,031 "," $	8,548,218 "," $	10,256,813 "," $	28,148 "," $	150,900 "
Alabama,100013,Trussville City School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	4,456 ",16%,84%,8%," $	10,022 "," $	5,100 "," $	4,923 "," $	44,659,113 "," $	22,724,138 "," $	21,934,975 "," $	84,198 "," $	233,500 "
Alabama,103360,Tuscaloosa City School District,yes,yes,yes,Concentrated nonwhite,high poverty,13-City: Small," 	10,418 ",78%,22%,29%," $	10,828 "," $	5,890 "," $	4,937 "," $	112,801,255 "," $	61,364,017 "," $	51,437,238 "," $	40,673 "," $	170,400 "
Alabama,103390,Tuscaloosa County School District,yes,no,no,Not concentrated,low poverty,22-Suburb: Mid-size," 	18,352 ",37%,63%,17%," $	9,110 "," $	3,545 "," $	5,565 "," $	167,195,607 "," $	65,059,623 "," $	102,135,983 "," $	53,984 "," $	155,900 "
Alabama,103420,Tuscumbia City School District,yes,no,no,Not concentrated,high poverty,23-Suburb: Small," 	1,527 ",28%,72%,23%," $	9,253 "," $	3,474 "," $	5,779 "," $	14,129,274 "," $	5,304,487 "," $	8,824,786 "," $	47,500 "," $	102,300 "
Alabama,103430,Vestavia Hills City School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	7,015 ",19%,81%,5%," $	10,401 "," $	5,949 "," $	4,452 "," $	72,959,606 "," $	41,729,064 "," $	31,230,542 "," $	93,178 "," $	346,600 "
Alabama,103450,Walker County School District,yes,yes,no,Concentrated white,high poverty,42-Rural: Distant," 	7,827 ",10%,90%,28%," $	8,755 "," $	2,973 "," $	5,782 "," $	68,527,924 "," $	23,272,919 "," $	45,255,005 "," $	36,616 "," $	76,200 "
Alabama,103480,Washington County School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote," 	2,936 ",38%,62%,24%," $	8,865 "," $	3,012 "," $	5,853 "," $	26,026,230 "," $	8,842,623 "," $	17,183,607 "," $	40,293 "," $	81,100 "
Alabama,103510,Wilcox County School District,yes,yes,yes,Concentrated nonwhite,high poverty,43-Rural: Remote," 	1,795 ",99%,1%,46%," $	9,829 "," $	2,669 "," $	7,160 "," $	17,642,369 "," $	4,790,433 "," $	12,851,936 "," $	24,442 "," $	81,600 "
Alabama,103540,Winfield City School District,yes,yes,no,Concentrated white,high poverty,43-Rural: Remote," 	1,266 ",10%,90%,20%," $	9,783 "," $	3,388 "," $	6,396 "," $	12,385,714 "," $	4,289,011 "," $	8,096,703 "," $	41,264 "," $	116,600 "
Alabama,103580,Winston County School District,yes,yes,no,Concentrated white,high poverty,43-Rural: Remote," 	2,449 ",2%,98%,24%," $	10,257 "," $	3,470 "," $	6,787 "," $	25,120,176 "," $	8,498,346 "," $	16,621,830 "," $	35,204 "," $	79,900 "
Alaska,200050,Alaska Gateway School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	378 ,65%,35%,20%," $	18,289 ", $	202 ," $	18,087 "," $	6,913,076 "," $	76,342 "," $	6,836,735 "," $	49,148 "," $	126,700 "
Alaska,200010,Aleutian Region School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	35 ,91%,9%,45%," $	28,407 "," $	1,175 "," $	27,231 "," $	994,228 "," $	41,126 "," $	953,102 "," $	57,500 "," $	52,500 "
Alaska,200007,Aleutians East Borough School District,yes,yes,no,Concentrated nonwhite,low poverty,43-Rural: Remote, 	240 ,88%,12%,11%," $	20,003 "," $	3,742 "," $	16,261 "," $	4,800,784 "," $	898,039 "," $	3,902,745 "," $	65,926 "," $	124,500 "
Alaska,200180,Anchorage School District,yes,no,no,Not concentrated,low poverty,11-City: Large," 	48,324 ",57%,43%,9%," $	9,299 "," $	3,243 "," $	6,056 "," $	449,378,066 "," $	156,704,185 "," $	292,673,882 "," $	80,862 "," $	298,000 "
Alaska,200020,Bering Strait School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote," 	1,895 ",99%,1%,32%," $	15,133 "," $	1,256 "," $	13,877 "," $	28,677,147 "," $	2,379,601 "," $	26,297,546 "," $	37,818 "," $	90,300 "
Alaska,200030,Bristol Bay Borough School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	132 ,66%,34%,14%," $	20,089 "," $	8,850 "," $	11,238 "," $	2,651,727 "," $	1,168,259 "," $	1,483,468 "," $	88,000 "," $	199,000 "
Alaska,200730,Chatham School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	172 ,56%,44%,30%," $	18,794 ", $	501 ," $	18,293 "," $	3,232,647 "," $	86,194 "," $	3,146,453 "," $	53,603 "," $	251,000 "
Alaska,200800,Chugach School District,yes,no,no,Not concentrated,high poverty,11-City: Large, 	363 ,32%,68%,38%," $	9,209 "," $	2,127 "," $	7,082 "," $	3,342,713 "," $	772,006 "," $	2,570,707 "," $	45,469 "," $	98,200 "
Alaska,200070,Copper River School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	426 ,54%,46%,17%," $	13,154 ", $	357 ," $	12,798 "," $	5,603,801 "," $	152,047 "," $	5,451,754 "," $	48,125 "," $	155,100 "
Alaska,200060,Cordova City School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	368 ,51%,49%,4%," $	13,057 "," $	3,969 "," $	9,088 "," $	4,804,825 "," $	1,460,526 "," $	3,344,298 "," $	107,771 "," $	299,500 "
Alaska,200090,Craig City School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	523 ,36%,64%,30%," $	8,922 "," $	1,196 "," $	7,726 "," $	4,666,143 "," $	625,295 "," $	4,040,848 "," $	62,500 "," $	210,900 "
Alaska,200100,Delta/Greely School District,yes,yes,no,Concentrated white,low poverty,43-Rural: Remote, 	777 ,19%,81%,14%," $	11,649 ", $	217 ," $	11,432 "," $	9,051,398 "," $	168,556 "," $	8,882,842 "," $	75,739 "," $	237,200 "
Alaska,200770,Denali Borough School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	872 ,35%,65%,8%," $	8,271 "," $	1,959 "," $	6,312 "," $	7,211,968 "," $	1,708,003 "," $	5,503,965 "," $	81,302 "," $	228,600 "
Alaska,200120,Dillingham City School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	455 ,88%,12%,22%," $	15,661 "," $	3,422 "," $	12,239 "," $	7,125,658 "," $	1,556,810 "," $	5,568,849 "," $	71,146 "," $	255,500 "
Alaska,200600,Fairbanks North Star Borough School District,yes,no,no,Not concentrated,low poverty,23-Suburb: Small," 	13,901 ",40%,60%,9%," $	10,995 "," $	3,190 "," $	7,804 "," $	152,837,997 "," $	44,349,779 "," $	108,488,218 "," $	73,831 "," $	224,000 "
Alaska,200130,Galena City School District,yes,yes,no,Concentrated white,low poverty,23-Suburb: Small," 	4,329 ",23%,77%,14%," $	5,443 ", $	233 ," $	5,210 "," $	23,563,402 "," $	1,007,593 "," $	22,555,809 "," $	70,536 "," $	117,400 "
Alaska,200270,Haines Borough School District,yes,yes,no,Concentrated white,low poverty,43-Rural: Remote, 	281 ,23%,77%,14%," $	13,483 "," $	4,755 "," $	8,728 "," $	3,788,652 "," $	1,336,170 "," $	2,452,482 "," $	53,125 "," $	198,400 "
Alaska,200300,Hoonah City School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	116 ,87%,13%,33%," $	20,904 "," $	4,333 "," $	16,571 "," $	2,424,867 "," $	502,670 "," $	1,922,197 "," $	59,167 "," $	167,900 "
Alaska,200330,Hydaburg City School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	88 ,97%,3%,35%," $	20,505 "," $	3,303 "," $	17,202 "," $	1,804,399 "," $	290,652 "," $	1,513,747 "," $	31,500 "," $	88,600 "
Alaska,200520,Iditarod Area School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	310 ,66%,34%,23%," $	16,053 ", $	509 ," $	15,544 "," $	4,976,462 "," $	157,935 "," $	4,818,527 "," $	38,750 "," $	83,200 "
Alaska,200210,Juneau Borough School District,yes,no,no,Not concentrated,low poverty,33-Town: Remote," 	4,851 ",50%,50%,8%," $	11,413 "," $	4,248 "," $	7,165 "," $	55,365,287 "," $	20,607,117 "," $	34,758,170 "," $	87,436 "," $	329,500 "
Alaska,200360,Kake City School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	108 ,90%,10%,27%," $	17,704 "," $	1,404 "," $	16,300 "," $	1,912,019 "," $	151,610 "," $	1,760,408 "," $	48,500 "," $	128,600 "
Alaska,200005,Kashunamiut School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	333 ,100%,0%,44%," $	11,394 "," $	1,151 "," $	10,243 "," $	3,794,187 "," $	383,346 "," $	3,410,841 "," $	41,417 "," $	89,200 "
Alaska,200390,Kenai Peninsula Borough School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote," 	8,992 ",27%,73%,14%," $	12,436 "," $	4,167 "," $	8,270 "," $	111,827,096 "," $	37,465,569 "," $	74,361,527 "," $	64,891 "," $	229,200 "
Alaska,200150,Ketchikan Gateway Borough School District,yes,no,no,Not concentrated,low poverty,33-Town: Remote," 	2,340 ",49%,51%,11%," $	11,627 "," $	2,919 "," $	8,708 "," $	27,206,419 "," $	6,829,322 "," $	20,377,097 "," $	64,162 "," $	257,100 "
Alaska,200450,Klawock City School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	116 ,82%,18%,23%," $	20,296 "," $	2,086 "," $	18,210 "," $	2,354,281 "," $	241,948 "," $	2,112,333 "," $	40,000 "," $	155,900 "
Alaska,200480,Kodiak Island Borough School District,yes,no,no,Not concentrated,low poverty,33-Town: Remote," 	2,434 ",62%,38%,8%," $	13,340 "," $	3,408 "," $	9,932 "," $	32,468,588 "," $	8,294,161 "," $	24,174,427 "," $	73,068 "," $	266,700 "
Alaska,200760,Kuspuk School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	410 ,98%,2%,34%," $	15,182 "," $	1,483 "," $	13,699 "," $	6,224,666 "," $	608,013 "," $	5,616,654 "," $	44,375 "," $	177,800 "
Alaska,200485,Lake and Peninsula Borough School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	341 ,89%,11%,32%," $	34,096 "," $	11,851 "," $	22,245 "," $	11,626,745 "," $	4,041,146 "," $	7,585,599 "," $	43,864 "," $	143,800 "
Alaska,200001,Lower Kuskokwim School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote," 	4,293 ",97%,3%,30%," $	16,287 "," $	3,739 "," $	12,548 "," $	69,921,445 "," $	16,051,060 "," $	53,870,385 "," $	55,625 "," $	150,200 "
Alaska,200003,Lower Yukon School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote," 	2,030 ",100%,0%,44%," $	13,400 ", $	446 ," $	12,953 "," $	27,201,100 "," $	905,734 "," $	26,295,365 "," $	36,771 "," $	98,700 "
Alaska,200510,Matanuska-Susitna Borough School District,yes,no,no,Not concentrated,low poverty,32-Town: Distant," 	18,742 ",28%,72%,9%," $	10,574 "," $	2,508 "," $	8,066 "," $	198,173,979 "," $	47,005,295 "," $	151,168,684 "," $	73,908 "," $	230,100 "
Alaska,200006,Mount Edgecumbe High School Agency,yes,yes,no,Concentrated nonwhite,,41-Rural: Fringe, 	426 ,88%,12%,," $	14,464 ", $	15 ," $	14,448 "," $	6,161,550 "," $	6,579 "," $	6,154,971 ",,
Alaska,200540,Nenana City School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote," 	1,090 ",43%,57%,13%," $	6,690 ", $	120 ," $	6,570 "," $	7,291,572 "," $	130,600 "," $	7,160,972 "," $	45,000 "," $	93,800 "
Alaska,200570,Nome School District,yes,yes,no,Concentrated nonwhite,low poverty,33-Town: Remote, 	715 ,88%,12%,18%," $	15,320 "," $	3,422 "," $	11,898 "," $	10,953,988 "," $	2,447,086 "," $	8,506,902 "," $	78,507 "," $	209,700 "
Alaska,200610,North Slope Borough School District,yes,yes,no,Concentrated nonwhite,low poverty,43-Rural: Remote," 	2,047 ",98%,2%,13%," $	23,185 "," $	14,896 "," $	8,288 "," $	47,459,016 "," $	30,492,548 "," $	16,966,468 "," $	72,027 "," $	154,100 "
Alaska,200625,Northwest Arctic Borough School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote," 	2,173 ",97%,3%,33%," $	19,070 "," $	3,763 "," $	15,308 "," $	41,439,722 "," $	8,176,198 "," $	33,263,524 "," $	61,341 "," $	146,400 "
Alaska,200630,Pelican City School District,yes,no,no,Not concentrated,high poverty,43-Rural: Remote, 	14 ,43%,57%,27%," $	30,293 "," $	1,417 "," $	28,877 "," $	424,104 "," $	19,832 "," $	404,272 "," $	53,500 "," $	225,000 "
Alaska,200660,Petersburg Borough School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	459 ,28%,72%,12%," $	14,627 "," $	3,204 "," $	11,422 "," $	6,713,653 "," $	1,470,849 "," $	5,242,804 "," $	63,940 "," $	213,400 "
Alaska,200670,Pribilof School District,yes,yes,no,Concentrated nonwhite,low poverty,43-Rural: Remote, 	82 ,98%,2%,7%," $	20,058 "," $	4,053 "," $	16,006 "," $	1,644,767 "," $	332,315 "," $	1,312,452 "," $	59,375 "," $	85,800 "
Alaska,200240,Sitka School District,yes,no,no,Not concentrated,low poverty,33-Town: Remote," 	1,334 ",49%,51%,8%," $	13,074 "," $	4,440 "," $	8,633 "," $	17,440,058 "," $	5,923,246 "," $	11,516,813 "," $	70,160 "," $	341,600 "
Alaska,200690,Skagway School District,yes,yes,no,Concentrated white,low poverty,43-Rural: Remote, 	108 ,21%,79%,8%," $	20,578 "," $	12,785 "," $	7,794 "," $	2,222,465 "," $	1,380,744 "," $	841,721 "," $	64,853 "," $	305,700 "
Alaska,200700,Southeast Island School District,yes,yes,no,Concentrated white,low poverty,43-Rural: Remote, 	184 ,24%,76%,13%," $	28,322 "," $	1,422 "," $	26,901 "," $	5,211,312 "," $	261,587 "," $	4,949,725 "," $	52,386 "," $	226,300 "
Alaska,200710,Southwest Region School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	591 ,99%,1%,38%," $	15,156 ", $	696 ," $	14,459 "," $	8,957,111 "," $	411,588 "," $	8,545,523 "," $	39,917 "," $	121,100 "
Alaska,200680,St. Marys City School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	213 ,99%,1%,38%," $	15,763 "," $	1,070 "," $	14,693 "," $	3,357,423 "," $	227,808 "," $	3,129,615 "," $	43,125 "," $	121,100 "
Alaska,200715,Tanana City School District,yes,yes,no,Concentrated nonwhite,low poverty,43-Rural: Remote, 	37 ,97%,3%,15%," $	29,428 "," $	2,709 "," $	26,719 "," $	1,088,838 "," $	100,228 "," $	988,610 "," $	45,313 "," $	52,500 "
Alaska,200720,Unalaska City School District,yes,yes,no,Concentrated nonwhite,low poverty,43-Rural: Remote, 	378 ,77%,23%,4%," $	18,670 "," $	8,905 "," $	9,766 "," $	7,057,296 "," $	3,365,928 "," $	3,691,367 "," $	92,083 "," $	339,900 "
Alaska,200780,Valdez City School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	642 ,35%,65%,5%," $	19,473 "," $	12,502 "," $	6,971 "," $	12,501,462 "," $	8,026,316 "," $	4,475,146 "," $	80,357 "," $	189,000 "
Alaska,200810,Wrangell School District,yes,no,no,Not concentrated,low poverty,43-Rural: Remote, 	274 ,54%,46%,16%," $	13,312 "," $	2,009 "," $	11,303 "," $	3,647,554 "," $	550,459 "," $	3,097,095 "," $	52,986 "," $	183,300 "
Alaska,200840,Yakutat School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	85 ,75%,25%,32%," $	18,168 "," $	5,709 "," $	12,459 "," $	1,544,285 "," $	485,238 "," $	1,059,046 "," $	66,875 "," $	165,800 "
Alaska,200775,Yukon Flats School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	261 ,99%,1%,31%," $	22,410 ", $	364 ," $	22,046 "," $	5,848,899 "," $	94,913 "," $	5,753,986 "," $	28,472 "," $	85,300 "
Alaska,200862,Yukon-Koyukuk School District,yes,no,no,Not concentrated,high poverty,23-Suburb: Small," 	1,591 ",42%,58%,31%," $	7,496 ", $	218 ," $	7,278 "," $	11,926,362 "," $	347,570 "," $	11,578,792 "," $	37,391 "," $	97,100 "
Alaska,200004,Yupiit School District,yes,yes,no,Concentrated nonwhite,high poverty,43-Rural: Remote, 	461 ,98%,2%,41%," $	13,634 "," $	1,421 "," $	12,213 "," $	6,285,153 "," $	655,145 "," $	5,630,008 "," $	31,477 "," $	86,800 "
Arizona,400450,Agua Fria Union High School District,yes,no,no,Not concentrated,low poverty,22-Suburb: Mid-size," 	7,629 ",64%,36%,12%," $	7,003 "," $	4,033 "," $	2,971 "," $	53,429,207 "," $	30,765,806 "," $	22,663,402 "," $	68,907 "," $	228,000 "
